ID_Cliente,Nome,Idade,Gênero,Estado_Civil,Escolaridade,Renda_Familiar,Despesas_Mensais,Filhos,Situação_Trabalho,Status,Score,Compras_Ultimos_Meses,Tempo_Nome_Serasa,Maior_Diferenca_Social_Financeira,Tipo_Negocio,Valor_Emprestimo,Lucro,Taxa_Crescimento,Nome_Empresa
e01cf739-02f5-426d-a030-ffc0df9febb6,Alexandre Barros,63,Feminino,Divorciado,Fundamental Completo,18455,9446.76,0,Desempregado,Adimplente,679,2346.48,21,11193.15,Autônomo,29034,4.355.099.999.999.990,18.730.421.550.085.900,Global Soluções
82843923-aa0d-4f01-af85-00ada0ce70fc,Dr. Bernardo da Costa,20,Feminino,Casado,Fundamental Incompleto,17207,3001.83,0,Empregado,Adimplente,377,12483.71,6,11976.9,Serviços,11754,1763.1,7.500.364.171.621.140,Fronteira Indústrias
34b6b0b2-93f0-4268-99fa-03c50286dabd,Benício Lopes,53,Masculino,Viúvo,Médio Incompleto,12376,14028.11,5,Autônomo,Adimplente,521,9653.96,56,13556.88,Educação,10784,1617.6,1.127.789.677.239.000,Pioneira Holdings
5b928e24-1784-4f0e-8bb9-e8a853b2c13f,Luiz Otávio da Rosa,29,Feminino,Divorciado,Superior Completo,18158,13376.13,2,Autônomo,Adimplente,487,1710.03,38,7270.44,Comércio,46313,6946.95,10.352.136.141.838.700,Unidade Consultoria
adef558b-71c4-4c6c-8ed1-bfad70cf003d,Pietra Pereira,65,Masculino,Viúvo,Fundamental Completo,10081,3711.72,4,Desempregado,Adimplente,559,8281.88,44,5184.18,Autônomo,17398,2609.7,4.526.269.301.897.800,Visão Serviços
7e4be3d5-2104-46b8-a3dd-ce6d62c66ccd,Sr. Vitor Hugo Souza,39,Masculino,Solteiro,Superior Completo,16009,2712.14,1,Empregado,Adimplente,559,13852.06,52,888.5,Saúde,23825,3573.75,2.135.119.817.634.410,Confiança Empreendimentos
426d2494-8165-4469-9b76-aefd4de88d74,Luiz Fernando da Cunha,60,Feminino,Divorciado,Superior Completo,7424,12827.27,3,Autônomo,Adimplente,554,1452.04,23,14881.83,Saúde,20711,3106.65,2.439.312.365.495.790,Bastech
8b5c52f5-8b69-46d0-89f5-417f592674d7,Emanuelly da Mata,62,Masculino,Viúvo,Médio Incompleto,19061,6702.67,1,Desempregado,Adimplente,410,14397.79,45,3703.99,Comércio,38614,5.792.099.999.999.990,17.962.383.469.220.600,Prime Consultoria
a8bec7a5-9c8f-4ed5-9f00-22665251af9a,Isabella Cunha,58,Feminino,Viúvo,Fundamental Incompleto,7088,11288.22,5,Empregado,Adimplente,362,17837.66,21,12208.95,Comércio,35116,5267.4,-39.116.270.182.464.500,Confiança Tecnologias
4381b0d7-5da3-4d5d-bc0e-98925e3f4b8c,Camila Ramos,52,Feminino,Solteiro,Pós-Graduação,5098,6897.88,5,Desempregado,Adimplente,601,14063.36,39,6200.47,Saúde,44997,6749.55,16.892.933.529.489.800,Visão Consultoria
2a49af9b-1409-4609-9b72-b0d9267f5632,Gabrielly Viana,55,Feminino,Divorciado,Fundamental Incompleto,10138,12273.28,4,Autônomo,Adimplente,591,15773.04,18,7000.21,Indústria,31833,4774.95,3.522.781.487.736.910,Confiança Holdings
acdb03ba-9138-4b29-810e-9e98186c57c8,Davi Luiz Carvalho,38,Feminino,Solteiro,Médio Incompleto,1487,6079.82,0,Empregado,Adimplente,499,4697.41,31,13907.72,Saúde,31033,4654.95,-1.253.510.016.488.370,Confiança Serviços
0c3f1f10-7f60-4dc7-bb24-f3a4d47c6faa,Levi Castro,45,Masculino,Solteiro,Médio Incompleto,16155,807.83,0,Autônomo,Adimplente,843,1975.02,0,13234.4,Indústria,49795,7469.25,894.201.090.512.009,Prime Indústrias
38214cec-c20c-4b64-ae98-2f89e1e8a8ee,Dr. Noah Viana,57,Feminino,Casado,Médio Completo,8861,893.78,1,Autônomo,Adimplente,455,7963.43,12,10027.68,Tecnologia,43289,6.493.349.999.999.990,11.717.710.673.224.700,Unidade Empreendimentos
adc99f45-0adc-4c4a-813f-9d4269de4044,Enrico Alves,25,Feminino,Solteiro,Fundamental Completo,6143,9120.27,5,Autônomo,Adimplente,495,7663.42,19,2436.15,Serviços,40880,6132.0,74.092.294.774.371.300,Elite Consultoria
147d3d5d-08e6-463b-868e-a65fdc7e0a5e,Guilherme Ferreira,45,Feminino,Solteiro,Pós-Graduação,12890,8500.55,2,Autônomo,Adimplente,491,6817.62,41,9100.79,Saúde,22220,3333.0,-22.973.903.980.813.500,Confiança Holdings
a65f62a1-538e-4a38-a457-bc45db3bf7ee,Ana Laura Vieira,55,Masculino,Solteiro,Pós-Graduação,2938,11007.63,1,Autônomo,Adimplente,551,13923.0,0,785.84,Indústria,33185,4977.75,6.115.255.056.550.070,Prime Holdings
6112159c-ac22-40c5-9e45-09dd67107ce0,Marcos Vinicius Azevedo,36,Masculino,Solteiro,Fundamental Completo,5118,10826.27,1,Desempregado,Adimplente,713,18062.73,32,5943.47,Educação,33667,5050.05,11.194.913.473.723.100,Fronteira Holdings
cab8a528-a193-4a4b-b9b1-3603dbe0a12b,Gabrielly Santos,19,Masculino,Viúvo,Fundamental Incompleto,17444,8102.21,2,Autônomo,Adimplente,843,19468.22,18,13234.44,Tecnologia,34986,5247.9,11.865.242.742.571.000,Bastech
65565039-3d7e-40c8-b98a-f3850f5a79f4,Dra. Ana Clara Mendes,49,Feminino,Casado,Superior Completo,15451,9988.39,1,Autônomo,Adimplente,600,13967.0,50,4651.12,Tecnologia,42851,6427.65,-46.944.603.836.310.600,Global Indústrias
6ad34f5e-7efe-41d0-a60d-1eb49043bfb7,Emanuelly Duarte,60,Masculino,Viúvo,Médio Incompleto,3730,2661.37,4,Autônomo,Adimplente,508,12853.58,12,954.81,Serviços,48236,7235.4,1.935.735.703.142.780,Elite Parceiros
ed820429-b6b0-477e-9ad5-c26fa14f485e,Raul Ferreira,20,Masculino,Divorciado,Superior Completo,5032,11817.44,0,Autônomo,Adimplente,836,7812.62,44,3358.26,Educação,16746,2511.9,3.811.381.353.392.560,Núcleo Soluções
cb0f890b-f0c4-436b-b151-7fd495994105,João Miguel da Luz,65,Masculino,Viúvo,Fundamental Incompleto,11527,5464.66,5,Empregado,Adimplente,427,8204.43,53,11619.54,Tecnologia,23796,3569.4,5.601.802.918.129.200,Pioneira Soluções
43f1bb5e-0b1f-45ca-9cf2-8846db5f024e,Caio Lopes,35,Masculino,Solteiro,Fundamental Incompleto,3887,10147.89,2,Empregado,Adimplente,525,16584.72,34,12756.7,Autônomo,47862,7179.3,1.645.530.803.742.530,Tech Serviços
4d606884-6cde-4f26-9c22-546edadcc58b,Vitor Gabriel da Cruz,45,Masculino,Divorciado,Fundamental Completo,3433,8709.09,4,Autônomo,Adimplente,397,5588.09,1,9898.63,Indústria,10320,1548.0,1.803.696.339.237.290,Pioneira Parceiros
9abb2ca1-2db6-4068-aa36-a8575bd341eb,Gustavo Henrique Cardoso,38,Feminino,Viúvo,Pós-Graduação,9375,558.75,1,Desempregado,Adimplente,575,2736.48,43,11761.85,Tecnologia,37039,5.555.849.999.999.990,3.124.106.260.270.140,Unidade Tecnologias
d5f548ba-5101-4547-8015-6e6f7e013fa3,Larissa Martins,27,Feminino,Divorciado,Médio Completo,6090,4605.27,3,Autônomo,Adimplente,786,798.19,18,9111.02,Tecnologia,46693,7003.95,-21.569.216.546.175.600,Pioneira Soluções
342cdc00-d6ab-4ed0-afb7-3a9b0bd8939c,Srta. Maria Alice Santos,28,Masculino,Divorciado,Fundamental Completo,7670,3653.84,2,Autônomo,Adimplente,428,13330.0,10,2260.61,Saúde,32322,4848.3,17.716.355.378.244.700,Confiança Indústrias
b185b20c-9b5e-4669-9d01-c84d3a0e99b4,Breno Cardoso,35,Masculino,Divorciado,Fundamental Incompleto,5391,707.0,3,Desempregado,Adimplente,595,17047.22,49,3782.56,Serviços,5382,807.3,1.048.424.434.590.850,Tech Serviços
1caef613-e196-40f1-9412-ca1ac63bfa74,Lucas da Rocha,53,Masculino,Divorciado,Fundamental Completo,4236,5634.49,3,Desempregado,Adimplente,502,19153.6,13,7232.94,Logística,8779,1316.85,-0.7218455811485587,Tech Empreendimentos
4b78404b-2f05-496f-982f-f384f20e065e,Eloah Campos,28,Masculino,Viúvo,Médio Incompleto,2413,13153.36,3,Empregado,Adimplente,375,1619.33,59,4969.72,Logística,13554,2033.1,1.453.483.251.251.130,Visão Indústrias
101c1d7c-ff9a-459e-a01c-3e93e408472c,Henrique Campos,49,Masculino,Solteiro,Superior Completo,8433,3766.13,1,Empregado,Adimplente,513,3650.61,57,7420.95,Saúde,43590,6538.5,11.053.414.685.142.300,Prime Tecnologias
800ddaee-37f8-4909-b65b-2d1f61a3228a,Gabriela Barros,36,Feminino,Viúvo,Superior Completo,5920,9429.15,5,Desempregado,Adimplente,667,13698.23,23,14319.69,Agricultura,10074,1511.1,16.078.999.479.355.700,Visão Tecnologias
25cbb30a-612c-43ad-9d1e-3f84a8b6c81d,Emanuella Costa,56,Feminino,Divorciado,Fundamental Incompleto,5293,4673.27,1,Autônomo,Adimplente,604,951.27,9,13460.93,Logística,34513,5176.95,1.734.740.435.571.330,Tech Parceiros
c59e0855-24dd-45c4-9760-63ae55369d22,Sra. Catarina da Paz,28,Masculino,Divorciado,Médio Incompleto,9400,7017.74,4,Desempregado,Adimplente,484,10508.49,43,4789.55,Logística,37057,5558.55,2.039.012.285.433.190,Pioneira Tecnologias
bb41eed1-9163-433e-9d0d-f998b0499605,Pedro Lucas da Paz,62,Masculino,Viúvo,Pós-Graduação,7524,12768.15,4,Empregado,Adimplente,711,18666.49,58,1426.2,Saúde,37497,5624.55,-15.443.850.601.593.600,Núcleo Serviços
b99ad392-b741-4cba-9fe2-96fb03cdd0de,Thiago Cardoso,18,Masculino,Casado,Médio Completo,13007,14164.36,3,Autônomo,Adimplente,313,6586.76,11,12362.49,Tecnologia,19538,2930.7,20.211.028.563.101.700,Global Holdings
89d578ea-81b8-4935-976a-58042935afb5,Bryan Jesus,51,Feminino,Viúvo,Pós-Graduação,10010,4332.94,2,Autônomo,Adimplente,624,856.08,56,9470.5,Logística,25267,3790.05,2.006.280.474.958.380,Núcleo Serviços
0ca28248-b439-43ad-9d39-667ae2890408,Alexia Pires,37,Feminino,Solteiro,Médio Completo,6736,8189.02,3,Desempregado,Adimplente,755,14079.02,12,1278.74,Educação,38436,5765.4,15.291.391.073.341.000,Global Parceiros
2876cd8a-6db5-48f0-b76b-2bf6e815e864,Maria Clara Cunha,39,Masculino,Divorciado,Fundamental Completo,16347,14424.01,3,Empregado,Adimplente,645,9344.68,35,11371.96,Indústria,29301,4395.15,27.538.715.389.576.100,Fronteira Soluções
c4fe1586-c4e4-48bd-b11e-9a8779d22a63,Maria Sophia Costela,36,Feminino,Divorciado,Fundamental Completo,9169,3761.75,0,Desempregado,Adimplente,738,12499.51,55,14984.31,Comércio,26030,3904.5,4.653.367.092.487.680,Elite Serviços
1964d72f-9ee0-46b4-8b15-3cbbb9a56681,Dr. Breno Barros,32,Masculino,Casado,Fundamental Completo,11270,7489.26,2,Empregado,Adimplente,622,17489.46,46,13287.51,Indústria,33891,5083.65,11.582.763.445.048.000,Visão Empreendimentos
fc4c0bf4-42d5-45f9-87ee-c4d41214293f,Sofia Vieira,64,Masculino,Viúvo,Superior Completo,15330,10970.83,5,Autônomo,Adimplente,492,13713.78,5,4374.25,Educação,21515,3227.25,2.147.454.068.163.860,Fronteira Serviços
1cbe544e-48b4-4145-985e-228e639583b6,Eduarda Azevedo,55,Feminino,Solteiro,Médio Incompleto,8960,14876.97,2,Empregado,Adimplente,369,17977.56,1,4837.32,Autônomo,9933,1489.95,7.329.416.730.687.850,Prime Indústrias
aaea2886-5e25-4db9-901e-6747d2c02de3,Lorenzo Azevedo,34,Feminino,Viúvo,Médio Incompleto,6296,6033.42,4,Autônomo,Adimplente,635,2170.65,3,9690.07,Saúde,17784,2667.6,965.712.766.493.234,Unidade Holdings
8bca8489-07f3-4474-9dfc-66a73f8655af,Srta. Maria Cecília da Mota,27,Masculino,Solteiro,Superior Completo,10090,6656.36,5,Empregado,Adimplente,694,11603.6,31,8874.94,Educação,9582,1437.3,0.828751013331285,Bastech
3a370467-1b5c-459c-a9bf-18fa4be3342a,Sra. Vitória Cavalcanti,55,Feminino,Solteiro,Médio Incompleto,2440,4670.63,1,Empregado,Adimplente,311,172.26,29,3381.63,Saúde,21971,3295.65,2.422.972.007.509.200,Pioneira Indústrias
30c4dc80-1cc1-4555-98e1-530c0c66f7a9,Arthur Pinto,58,Feminino,Viúvo,Superior Completo,3472,13568.22,3,Desempregado,Adimplente,746,12347.06,48,4564.14,Comércio,22836,3425.4,-13.587.381.018.209.700,Visão Empreendimentos
a1dc90b6-a6f5-4d07-8a1f-0d934d4de9d3,Isadora Melo,46,Masculino,Viúvo,Médio Completo,14519,2756.57,0,Empregado,Adimplente,451,4755.08,4,13444.78,Educação,42636,6395.4,4.802.235.799.524.470,Prime Soluções
f8ccc746-af8d-4db0-8d7b-6ca27ef9f8a9,Bruna Dias,22,Masculino,Casado,Pós-Graduação,13747,12937.28,4,Autônomo,Adimplente,642,603.16,20,8173.34,Indústria,29770,4465.5,14.563.561.995.223.000,Tech Empreendimentos
b5484b39-8b05-431c-9c17-cb65122e219c,Esther Fernandes,57,Feminino,Divorciado,Fundamental Completo,15311,9889.09,3,Autônomo,Adimplente,477,15240.93,5,10551.32,Serviços,7690,1153.5,23.555.031.606.472.100,Núcleo Tecnologias
b2dadd7b-b73c-454f-ad4b-b171588d5994,Mariane Ferreira,38,Feminino,Divorciado,Médio Completo,18162,13879.28,5,Autônomo,Adimplente,505,11717.07,10,5974.11,Saúde,34859,5.228.849.999.999.990,614.211.483.772.139,Elite Consultoria
b0c96635-9b06-420e-b892-807e6608650d,Lara Moraes,27,Masculino,Viúvo,Médio Completo,17414,10726.09,1,Autônomo,Adimplente,527,18739.72,26,3876.74,Indústria,40755,6113.25,13.868.545.378.726.600,Unidade Indústrias
51348d2a-79c9-4124-8b8e-0822fec1169b,Manuela Fernandes,18,Masculino,Solteiro,Pós-Graduação,16294,14438.75,5,Empregado,Adimplente,402,4746.44,11,4102.41,Indústria,13126,1968.9,12.358.662.658.348.100,Pioneira Empreendimentos
8886047b-6e2f-4d25-afb4-64e465df39f6,Maria Vitória Carvalho,51,Masculino,Solteiro,Médio Incompleto,3673,4869.56,1,Desempregado,Adimplente,485,1390.69,45,10567.72,Saúde,19528,2929.2,3.305.811.863.950.370,Visão Empreendimentos
4549c6d3-97bb-4f02-9c82-c232893df497,Noah Castro,44,Masculino,Solteiro,Médio Incompleto,1285,1198.89,2,Desempregado,Adimplente,404,3167.41,41,1168.48,Indústria,29323,4398.45,2.332.046.921.120.710,Pioneira Indústrias
ed23f3d0-64a4-4c43-bbb2-3c7c53b69466,Antônio Campos,33,Feminino,Solteiro,Superior Completo,15380,14423.64,4,Empregado,Adimplente,780,12123.89,12,7327.89,Autônomo,46970,7045.5,17.910.746.500.170.500,Unidade Empreendimentos
6de883c3-c5fc-4d35-b2e4-ecd6618a6fb7,Diogo Ramos,63,Masculino,Solteiro,Médio Incompleto,3742,6685.75,1,Empregado,Adimplente,548,7565.4,59,7145.97,Indústria,33541,5031.15,470.714.228.384.772,Tech Consultoria
e25f359e-edfe-4d7d-a7f3-94188562ebde,Juan Ferreira,20,Masculino,Divorciado,Fundamental Incompleto,16203,11138.9,5,Autônomo,Adimplente,557,13762.09,0,13468.61,Comércio,20261,3039.15,2.066.772.897.048.660,Fronteira Consultoria
5b857d91-e6be-4880-bae2-3c3829e17270,Olivia Ferreira,27,Masculino,Viúvo,Médio Completo,6554,1305.89,1,Desempregado,Adimplente,595,3730.71,56,9035.87,Educação,32543,4881.45,-18.653.989.421.575.200,Global Soluções
b994e6b5-f1fb-499a-b947-4270e3755712,Evelyn das Neves,40,Feminino,Casado,Fundamental Completo,3542,9884.99,0,Desempregado,Adimplente,612,10433.75,33,7155.57,Indústria,38357,5753.55,22.576.817.323.556.400,Unidade Empreendimentos
2b0f4b4e-35a8-40a9-aa7c-236d728514fa,Srta. Gabriela Moraes,55,Masculino,Divorciado,Superior Completo,1332,14757.54,2,Desempregado,Adimplente,709,1071.67,56,11154.11,Serviços,10473,1570.95,-0.0027657093870807,Tech Indústrias
6e7f0052-f4a7-44b1-a20e-d5e845e79b67,Marcelo Silva,21,Masculino,Divorciado,Fundamental Incompleto,5613,11164.8,0,Empregado,Adimplente,784,13373.32,34,8533.52,Educação,25618,3842.7,21.691.294.062.558.500,Elite Holdings
5c1d8d0a-9cf1-4f9b-b485-fa84c506c9b0,Dra. Alícia Dias,33,Masculino,Casado,Médio Incompleto,11928,9185.14,4,Desempregado,Adimplente,387,1939.97,55,9674.19,Educação,39731,5959.65,181.905.154.792.019,Prime Consultoria
040ddaf1-af61-4f6f-b3b5-40a0f565a71c,Felipe da Luz,22,Feminino,Viúvo,Fundamental Completo,1480,6804.09,3,Empregado,Adimplente,476,15877.45,25,962.67,Indústria,39495,5924.25,3.742.579.234.171.520,Confiança Indústrias
5b53c7d7-6fd4-4f38-8ec6-be5e66d514d0,Srta. Sarah Correia,35,Feminino,Divorciado,Pós-Graduação,15763,3714.58,1,Desempregado,Adimplente,775,7685.11,29,1460.71,Serviços,38787,5818.05,-18.186.090.132.983.500,Visão Soluções
bb6ad9f2-f4ee-4241-a2e8-1cccd1276848,Pedro Rocha,20,Masculino,Divorciado,Médio Incompleto,6025,9695.15,1,Empregado,Adimplente,418,16455.62,21,13430.19,Comércio,12234,1835.1,10.592.201.679.421.500,Prime Serviços
3ce2ad2d-c4ca-4c00-b2c4-909056dcb668,João Fogaça,39,Feminino,Viúvo,Médio Incompleto,12339,3177.47,4,Autônomo,Adimplente,502,19382.34,50,3458.94,Autônomo,41173,6175.95,14.626.557.046.485.000,Confiança Serviços
d7f7b956-4792-4493-a5d3-5b4eb5046f17,Agatha Freitas,24,Feminino,Casado,Pós-Graduação,2960,8548.48,4,Desempregado,Adimplente,745,19197.35,46,5803.41,Comércio,36145,5421.75,-4.745.719.891.460.190,Prime Empreendimentos
57f158d3-87b7-475d-b3b6-8f3ef466453e,Bruno Gonçalves,25,Masculino,Casado,Pós-Graduação,3470,6177.46,3,Empregado,Adimplente,521,11674.17,4,1183.73,Tecnologia,44445,6666.75,5.784.959.540.052.050,Unidade Holdings
9e7cbd9a-7beb-42e6-b363-b159ea81e575,Sophia Correia,60,Feminino,Viúvo,Médio Incompleto,8658,2867.72,3,Desempregado,Adimplente,822,1484.38,17,4692.26,Educação,38299,5.744.849.999.999.990,1.969.136.505.477.320,Fronteira Parceiros
c9373894-37ab-4c4e-8a22-f3929f887281,Maysa da Luz,54,Feminino,Casado,Médio Completo,10816,5679.39,4,Empregado,Adimplente,400,15575.34,25,10070.49,Saúde,32010,4801.5,3.367.953.863.910.840,Tech Indústrias
01b85725-b1b7-49d6-9027-99c4ee7cd81d,Levi Vieira,28,Masculino,Solteiro,Fundamental Completo,8215,8629.96,2,Autônomo,Adimplente,683,2771.04,15,7587.1,Comércio,9921,1488.15,13.971.034.470.278.100,Visão Tecnologias
4d846625-af07-46d4-976b-a75bf7ba0a88,Benjamin Santos,52,Feminino,Viúvo,Fundamental Completo,3468,10813.85,3,Autônomo,Adimplente,671,5976.54,41,7797.76,Indústria,40369,6.055.349.999.999.990,2.483.727.734.655.710,Visão Soluções
00dbc01d-df42-40ce-ada0-8365fe5d902a,Dr. Heitor Novaes,64,Feminino,Divorciado,Fundamental Completo,18330,8920.9,0,Desempregado,Adimplente,325,5480.12,18,4978.07,Autônomo,22978,3446.7,-380.272.910.004.122,Núcleo Soluções
cff8c1da-7645-4311-ac87-13c41f6af911,Igor Farias,20,Masculino,Casado,Médio Incompleto,2959,8154.5,5,Empregado,Adimplente,574,18214.15,5,5028.33,Tecnologia,23024,3453.6,6.589.863.160.134.370,Elite Empreendimentos
dda322cb-e02b-4451-80f3-6f1c758b72c5,Srta. Ana Sophia Melo,63,Feminino,Viúvo,Médio Incompleto,3311,2499.22,4,Autônomo,Adimplente,819,6729.19,25,8028.39,Autônomo,12610,1891.5,2.498.873.581.324.540,Global Empreendimentos
03a0c698-052c-4039-b725-92303a793978,Fernanda Gomes,40,Masculino,Divorciado,Superior Completo,8984,12403.45,2,Desempregado,Adimplente,495,5294.49,37,12702.3,Educação,13232,1984.8,-12.739.638.770.234.600,Prime Holdings
ef887396-d2e0-4185-9ff0-411d17408c5e,Giovanna da Rocha,23,Feminino,Casado,Pós-Graduação,2819,12971.32,0,Autônomo,Adimplente,369,3015.89,7,6661.66,Serviços,25673,3850.95,801.280.520.428.957,Global Serviços
d65d2c22-ecf5-4603-979f-7e28c0a0eaa7,Daniel Dias,24,Feminino,Divorciado,Pós-Graduação,11779,11965.14,2,Desempregado,Adimplente,819,16621.33,0,887.9,Autônomo,11742,1761.3,383.197.512.379.132,Confiança Parceiros
b45f74fb-499f-49b7-9164-b6f727144d9a,Gabriel Correia,33,Feminino,Divorciado,Fundamental Incompleto,4754,13615.13,5,Desempregado,Adimplente,513,15885.51,29,1100.81,Comércio,39740,5961.0,0.2388405035636642,Tech Tecnologias
5f9412e4-f278-4173-9a63-b0ef80125452,Fernanda Melo,24,Masculino,Solteiro,Pós-Graduação,12528,2569.21,5,Empregado,Adimplente,635,14912.52,20,14314.5,Educação,15618,2342.7,10.313.204.822.085.200,Prime Parceiros
a317db92-e9bd-45cc-9c7d-72f0cea06338,Bruna Ribeiro,57,Masculino,Casado,Fundamental Completo,9478,7902.16,1,Autônomo,Adimplente,445,11756.32,6,2341.39,Serviços,29523,4428.45,27.345.958.964.082.000,Visão Indústrias
809c883e-6f18-404b-9d64-f27023084ff5,Alícia Correia,25,Feminino,Casado,Pós-Graduação,19012,4515.92,4,Desempregado,Adimplente,468,17336.34,21,6688.27,Autônomo,9558,1433.7,0.5769810176965962,Elite Indústrias
ad3f220a-1c12-4e09-8b9e-c7f6c02e2227,Evelyn Oliveira,30,Feminino,Viúvo,Fundamental Completo,5981,582.33,2,Desempregado,Adimplente,596,4763.25,28,14884.99,Educação,14333,2149.95,-15.672.144.515.984.400,Fronteira Serviços
9ea99fe9-2675-4abe-8fbf-a5e2902ccf9c,Maria Sophia Vieira,45,Masculino,Casado,Superior Completo,9897,1915.52,2,Desempregado,Adimplente,818,12645.73,4,14344.52,Serviços,24117,3617.55,1.998.425.732.962.040,Elite Indústrias
1077d512-febd-4fd5-bf2a-b685131c7000,Marcelo Novaes,48,Feminino,Divorciado,Superior Completo,9937,4776.71,1,Desempregado,Adimplente,681,18019.07,33,4926.43,Tecnologia,8156,1223.4,17.240.889.235.437.300,Visão Tecnologias
9d5d0f88-8cad-4e70-8bf7-a3acf42da968,Sr. Luiz Miguel da Mata,27,Feminino,Solteiro,Médio Completo,10890,3777.98,0,Empregado,Adimplente,795,2267.35,5,11277.26,Saúde,15871,2380.65,10.913.409.093.059.600,Tech Empreendimentos
53a36ca4-5f7e-4136-ab85-40dc1210d2d1,Lorenzo Duarte,39,Masculino,Viúvo,Pós-Graduação,16619,11420.11,1,Desempregado,Adimplente,335,10921.5,16,4078.94,Autônomo,48420,7263.0,2.328.188.175.895.830,Fronteira Empreendimentos
cc77e55e-2995-4621-9c2b-776b97f5e3e8,Yuri Lima,33,Feminino,Casado,Fundamental Completo,12216,1690.52,2,Desempregado,Adimplente,482,13169.79,24,4413.08,Educação,13482,2022.3,-0.0314329763363456,Elite Empreendimentos
b07089c3-f98a-40c3-b770-7e76c7f9f72d,Sophia Moura,35,Masculino,Viúvo,Fundamental Incompleto,1498,7822.2,3,Empregado,Adimplente,353,1173.29,26,1008.59,Indústria,41319,6.197.849.999.999.990,0.5703680396692032,Elite Consultoria
05b6a18d-6cc9-410c-833b-ce9824986810,Rafaela Rodrigues,23,Feminino,Solteiro,Fundamental Incompleto,10778,4827.56,0,Empregado,Adimplente,763,2717.16,13,13098.69,Autônomo,28519,4.277.849.999.999.990,1.060.478.222.040.440,Global Serviços
90b5230c-2f36-484a-aaca-d99c187adf39,Srta. Vitória Rocha,59,Masculino,Viúvo,Fundamental Incompleto,15381,9090.62,5,Autônomo,Adimplente,553,4829.13,53,14098.79,Comércio,40755,6113.25,22.435.974.778.331.200,Confiança Empreendimentos
13a84d32-8eee-43e9-82e5-6fbc8564b4e3,Maitê Pereira,48,Masculino,Viúvo,Fundamental Completo,15060,7593.14,5,Autônomo,Adimplente,357,2366.57,51,14758.48,Indústria,24822,3723.3,-2.264.112.788.232.720,Prime Indústrias
e46268aa-c95a-4843-8caf-9fbe812a0e4b,Sra. Ana Laura Carvalho,60,Masculino,Viúvo,Fundamental Completo,1917,12124.96,5,Empregado,Adimplente,578,13188.72,1,10068.16,Serviços,16787,2518.05,6.716.930.635.894.880,Tech Soluções
10b6e4bb-5974-45d2-9d6a-7a1116115769,Cliente Adimplente 1,22,Masculino,Casado,Pós-Graduação,1600,1200.0,0,Empregado,Adimplente,700,2000.0,2,400.0,Agricultura,2000,300.0,10.0,Pioneira Serviços
ae5a9f86-2151-4069-8b17-ff14b29511e9,Cliente Adimplente 2,32,Feminino,Divorciado,Médio Completo,2600,2200.0,2,Autônomo,Adimplente,800,3000.0,4,800.0,Transportes,3000,450.0,15.0,Pioneira Serviços
85bb748c-67d7-4f36-8202-621ea7072843,Cliente Adimplente 3,42,Masculino,Viúvo,Superior Completo,3600,3200.0,1,Empregado,Adimplente,900,4000.0,6,1200.0,Energia,4000,600.0,20.0,Visão Parceiros
abd77705-4522-463a-a0cd-c9080e08984f,Cliente Adimplente 4,52,Feminino,Solteiro,Fundamental Completo,4600,4200.0,3,Autônomo,Adimplente,600,5000.0,8,1600.0,Construção,5000,750.0,25.0,Núcleo Empreendimentos
11a3198e-e95e-42d5-801c-af19e1d5df2f,Cliente Adimplente 5,62,Masculino,Casado,Médio Incompleto,5600,5200.0,4,Empregado,Adimplente,500,6000.0,10,2000.0,Tecnologia Educacional,6000,900.0,30.0,Pioneira Serviços
